Order ID;Order Date;Ship Date;Ship Code;Customer ID;Postal Code;Product ID;Sales;Quantity;Discount;Profit
CA-2016-124352;15-10-2016;21-10-2016;SC_03;CD-12790;73120;OFF-PA-10003177;12,96;2;0;6,2208
CA-2016-124352;15-10-2016;21-10-2016;SC_03;CD-12790;73120;TEC-PH-10003442;5,5;1;0;1,375
CA-2016-124352;15-10-2016;21-10-2016;SC_03;CD-12790;73120;OFF-BI-10000977;121,6;4;0;55,936
CA-2015-124541;6-4-2015;10-4-2015;SC_03;TT-21220;77041;OFF-AR-10004078;42,048;9;0,2;5,256
CA-2015-124541;6-4-2015;10-4-2015;SC_03;TT-21220;77041;TEC-AC-10002550;25,488;;0,2;4,4604
CA-2015-124541;6-4-2015;10-4-2015;SC_03;TT-21220;77041;OFF-BI-10004965;6,9;3;0,8;-12,075
CA-2015-124541;6-4-2015;10-4-2015;SC_03;TT-21220;77041;OFF-BI-10004209;9,648;6;0,8;-16,884
CA-2015-124541;6-4-2015;10-4-2015;SC_03;TT-21220;77041;OFF-PA-10001526;7,968;2;0,2;2,8884
CA-2014-108707;24-10-2014;29-10-2014;SC_03;DB-12910;33311;OFF-PA-10000788;10,368;2;0,2;3,6288
CA-2014-111500;17-8-2014;21-8-2014;SC_03;DJ-13510;72209;OFF-PA-10000595;114,2;5;0;52,532
CA-2014-111500;17-8-2014;21-8-2014;SC_03;DJ-13510;72209;OFF-BI-10000829;17,96;4;0;8,2616
CA-2014-111500;17-8-2014;21-8-2014;SC_03;DJ-13510;72209;OFF-FA-10002676;12,67;7;0;4,5612
CA-2014-111500;17-8-2014;21-8-2014;SC_03;DJ-13510;72209;TEC-AC-10000844;339,96;4;0;122,3856
US-2017-117723;15-8-2017;18-8-2017;SC_04;DL-13495;19120;OFF-ST-10004459;1801,632;6;0,2;-337,806
CA-2015-143238;6-9-2015;8-9-2015;SC_02;LO-17170;92253;TEC-AC-10003499;46,32;4;0;18,0648
CA-2015-168746;27-1-2015;29-1-2015;SC_04;SV-20365;44105;FUR-CH-10000513;181,986;2;0,3;-54,5958
CA-2015-168746;27-1-2015;29-1-2015;SC_04;SV-20365;44105;TEC-PH-10000895;431,976;4;0,4;-100,7944
CA-2015-168746;27-1-2015;29-1-2015;SC_04;SV-20365;44105;TEC-PH-10002555;155,37;1;0,4;-36,253
CA-2015-113404;16-7-2015;16-7-2015;SC_01;EM-13810;94122;FUR-CH-10003312;1348,704;6;0,2;-219,1644
CA-2015-113404;16-7-2015;16-7-2015;SC_01;EM-13810;94122;FUR-CH-10004086;700,152;3;0,2;78,7671
CA-2016-144792;30-4-2016;4-5-2016;SC_03;KD-16615;85254;FUR-FU-10002759;;7;0,2;22,3776
CA-2014-164385;26-9-2014;1-10-2014;SC_04;NB-18580;19134;OFF-AP-10002191;143,952;3;0,2;14,3952
US-2016-114174;8-9-2016;14-9-2016;SC_03;AP-10720;2148;FUR-BO-10003450;;3;0;13,9152
US-2016-114174;8-9-2016;14-9-2016;SC_03;AP-10720;2148;OFF-LA-10000248;;4;0;6,9372
CA-2017-108070;16-4-2017;20-4-2017;SC_03;JE-15745;95123;OFF-ST-10004804;205,92;4;0;2,0592
CA-2017-108070;16-4-2017;20-4-2017;SC_03;JE-15745;95123;FUR-BO-10001337;102,833;1;0,15;-6,049
US-2015-128090;16-8-2015;22-8-2015;SC_03;JM-15865;85023;OFF-AR-10002255;2,304;1;0,2;0,2592
US-2015-128090;16-8-2015;22-8-2015;SC_03;JM-15865;85023;TEC-PH-10002624;1879,96;5;0,2;211,4955
US-2015-128090;16-8-2015;22-8-2015;SC_03;JM-15865;85023;OFF-PA-10001878;313,024;8;0,2;105,6456
US-2015-128090;16-8-2015;22-8-2015;SC_03;JM-15865;85023;OFF-LA-10000452;5,04;2;0,2;1,764
CA-2017-101042;19-11-2017;23-11-2017;SC_03;AB-10105;42420;FUR-FU-10004665;821,88;6;0;213,6888
CA-2017-101042;19-11-2017;23-11-2017;SC_03;AB-10105;42420;OFF-BI-10000088;21,96;2;0;10,7604
CA-2016-155439;14-9-2016;18-9-2016;SC_03;PN-18775;29203;OFF-PA-10000029;25,92;4;0;12,4416
CA-2016-118626;15-8-2016;20-8-2016;SC_03;JC-15775;32303;TEC-PH-10000369;705,544;7;0,2;70,5544
CA-2015-111458;26-9-2015;30-9-2015;SC_03;PF-19165;10035;TEC-AC-10001590;50;2;0;12
US-2016-126844;8-10-2016;14-10-2016;SC_03;BW-11110;77070;FUR-FU-10004909;51,712;8;0,6;-32,32
US-2015-112508;24-3-2015;30-3-2015;SC_03;BP-11185;33065;OFF-AP-10002287;6,992;2;0,2;0,5244
CA-2015-147788;31-5-2015;4-6-2015;SC_03;TM-21010;84057;FUR-BO-10004357;1406,86;7;0;140,686
CA-2015-147788;31-5-2015;4-6-2015;SC_03;TM-21010;84057;OFF-LA-10003766;15,75;5;0;7,56
CA-2015-147788;31-5-2015;4-6-2015;SC_03;TM-21010;84057;OFF-ST-10000046;323,1;2;0;61,389
CA-2015-144288;25-12-2015;31-12-2015;SC_03;MB-17305;37211;OFF-LA-10003190;9,216;4;0,2;3,3408
CA-2015-144288;25-12-2015;31-12-2015;SC_03;MB-17305;37211;OFF-PA-10002787;10,368;2;0,2;3,6288
CA-2015-110632;17-3-2015;22-3-2015;SC_04;HR-14830;10009;TEC-AC-10000387;15,02;1;0;2,7036
CA-2015-110632;17-3-2015;22-3-2015;SC_04;HR-14830;10009;OFF-ST-10001291;33,82;2;0;9,1314
CA-2017-109589;21-12-2017;24-12-2017;SC_02;BD-11635;42104;TEC-AC-10003116;71;4;0;27,69
CA-2017-123967;1-11-2017;3-11-2017;SC_04;SF-20200;98226;OFF-BI-10001308;25,12;5;0,2;7,85
CA-2017-123967;1-11-2017;3-11-2017;SC_04;SF-20200;98226;FUR-TA-10003954;2665,62;9;0;239,9058
CA-2017-148929;7-9-2017;11-9-2017;SC_03;SP-20620;10011;OFF-ST-10003282;478,08;8;0;133,8624
CA-2017-134404;27-12-2017;27-12-2017;SC_01;DR-12880;43055;TEC-PH-10000576;164,388;2;0,4;-35,6174
CA-2017-134404;27-12-2017;27-12-2017;SC_01;DR-12880;43055;OFF-AR-10004441;13,248;4;0,2;3,6432
CA-2017-109778;16-7-2017;21-7-2017;SC_03;VM-21685;60098;OFF-AR-10003759;2,912;2;0,2;0,91
CA-2016-155845;12-8-2016;15-8-2016;SC_04;CM-12235;75007;TEC-AC-10004145;1399,944;7;0,2;52,4979
CA-2017-145128;9-7-2017;14-7-2017;SC_03;SM-20320;47905;FUR-FU-10000293;526,45;5;0;31,587
CA-2014-129091;22-11-2014;27-11-2014;SC_03;RA-19885;31907;OFF-EN-10004955;16,23;3;0;7,9527
CA-2014-129091;22-11-2014;27-11-2014;SC_03;RA-19885;31907;OFF-BI-10001071;319,9;5;0;156,751
CA-2014-129091;22-11-2014;27-11-2014;SC_03;RA-19885;31907;OFF-EN-10001990;11,36;2;0;5,3392
CA-2014-129091;22-11-2014;27-11-2014;SC_03;RA-19885;31907;OFF-AP-10002734;675,12;3;0;290,3016
US-2014-155502;26-1-2014;31-1-2014;SC_03;SD-20485;22304;FUR-FU-10004587;62,82;3;0;30,7818
US-2014-155502;26-1-2014;31-1-2014;SC_03;SD-20485;22304;OFF-ST-10004337;489,92;8;0;0
US-2014-155502;26-1-2014;31-1-2014;SC_03;SD-20485;22304;OFF-PA-10003072;19,44;3;0;9,3312
US-2014-155502;26-1-2014;31-1-2014;SC_03;SD-20485;22304;OFF-PA-10000380;16,68;2;0;8,34
US-2014-155502;26-1-2014;31-1-2014;SC_03;SD-20485;22304;TEC-PH-10004833;155,35;13;0;0
US-2014-155502;26-1-2014;31-1-2014;SC_03;SD-20485;22304;FUR-FU-10001847;12,42;3;0;4,4712
US-2014-155502;26-1-2014;31-1-2014;SC_03;SD-20485;22304;TEC-PH-10002103;187,98;2;0;52,6344
CA-2015-121041;3-11-2015;10-11-2015;SC_03;CS-12250;76117;OFF-EN-10001137;6,608;2;0,2;2,1476
CA-2017-131695;30-6-2017;6-7-2017;SC_03;RA-19285;10024;OFF-ST-10001476;248,57;7;0;67,1139
CA-2017-131695;30-6-2017;6-7-2017;SC_03;RA-19285;10024;FUR-FU-10002045;22,23;1;0;9,7812
CA-2016-137729;5-5-2016;9-5-2016;SC_03;BF-11005;90004;OFF-ST-10001505;5,98;1;0;1,0166
CA-2016-137729;5-5-2016;9-5-2016;SC_03;BF-11005;90004;TEC-PH-10001433;246,168;3;0,2;21,5397
US-2016-115455;8-9-2016;14-9-2016;SC_03;SE-20110;60090;FUR-FU-10004671;14,136;2;0,6;-7,7748
US-2016-115455;8-9-2016;14-9-2016;SC_03;SE-20110;60090;FUR-TA-10003569;601,47;3;0,5;-300,735
CA-2017-128300;24-11-2017;26-11-2017;SC_04;RS-19765;29483;TEC-PH-10002807;79,1;2;0;39,55
CA-2017-128300;24-11-2017;26-11-2017;SC_04;RS-19765;29483;OFF-BI-10001597;327,84;8;0;157,3632
CA-2017-149048;13-5-2017;17-5-2017;SC_03;BM-11650;47201;OFF-EN-10003296;180,96;2;0;81,432
CA-2017-149048;13-5-2017;17-5-2017;SC_03;BM-11650;47201;OFF-BI-10004632;914,97;3;0;411,7365
CA-2017-149048;13-5-2017;17-5-2017;SC_03;BM-11650;47201;TEC-PH-10002310;587,97;3;0;158,7519
CA-2017-149048;13-5-2017;17-5-2017;SC_03;BM-11650;47201;OFF-ST-10000078;530,34;2;0;95,4612
CA-2017-149048;13-5-2017;17-5-2017;SC_03;BM-11650;47201;OFF-PA-10001752;14,94;3;0;7,3206
CA-2017-108553;23-4-2017;29-4-2017;SC_03;SK-19990;10024;OFF-AP-10000026;121,94;2;0;35,3626
CA-2017-108553;23-4-2017;29-4-2017;SC_03;SK-19990;10024;OFF-SU-10002573;122,71;7;0;36,813
CA-2016-165848;4-6-2016;4-6-2016;SC_01;EN-13780;10035;OFF-PA-10000349;14,94;3;0;7,0218
CA-2016-165848;4-6-2016;4-6-2016;SC_01;EN-13780;10035;TEC-MA-10003356;1349,85;3;0;364,4595
CA-2016-165848;4-6-2016;4-6-2016;SC_01;EN-13780;10035;FUR-BO-10000362;136,784;1;0,2;5,1294
CA-2016-165848;4-6-2016;4-6-2016;SC_01;EN-13780;10035;FUR-FU-10003878;61,12;4;0;20,7808
CA-2014-112718;16-12-2014;21-12-2014;SC_03;KN-16450;32216;OFF-BI-10000591;1,167;1;0,7;-0,8558
CA-2016-154053;4-3-2016;10-3-2016;SC_03;MG-17890;92024;OFF-AR-10003727;16,99;1;0;4,9271
CA-2014-127446;25-11-2014;30-11-2014;SC_03;MC-17590;76017;TEC-AC-10001635;24,672;3;0,2;0
CA-2014-127446;25-11-2014;30-11-2014;SC_03;MC-17590;76017;OFF-LA-10001317;2,52;1;0,2;0,882
CA-2014-127446;25-11-2014;30-11-2014;SC_03;MC-17590;76017;FUR-TA-10000577;1218,735;5;0,3;-121,8735
CA-2014-127446;25-11-2014;30-11-2014;SC_03;MC-17590;76017;OFF-LA-10000248;5,904;2;0,2;1,9926
CA-2014-127446;25-11-2014;30-11-2014;SC_03;MC-17590;76017;OFF-PA-10000955;15,696;3;0,2;5,1012
CA-2014-127446;25-11-2014;30-11-2014;SC_03;MC-17590;76017;FUR-FU-10000221;6,096;3;0,6;-3,9624
CA-2016-137204;28-4-2016;5-5-2016;SC_03;BO-11350;90045;FUR-CH-10002304;41,568;2;0,2;2,598
CA-2014-147298;26-4-2014;3-5-2014;SC_03;AG-10300;90049;FUR-CH-10004886;230,28;3;0,2;23,028
CA-2014-147298;26-4-2014;3-5-2014;SC_03;AG-10300;90049;OFF-BI-10001525;18,288;6;0,2;5,715
CA-2017-147942;1-4-2017;5-4-2017;SC_03;MS-17365;94110;OFF-LA-10003663;5,78;2;0;2,7166
CA-2017-147942;1-4-2017;5-4-2017;SC_03;MS-17365;94110;OFF-BI-10001294;121,68;13;0,2;38,025
CA-2017-115931;22-12-2017;26-12-2017;SC_03;JM-15655;88220;OFF-AR-10000369;4,17;3;0;1,0842
CA-2017-115931;22-12-2017;26-12-2017;SC_03;JM-15655;88220;TEC-PH-10001300;67,04;4;0,2;6,704
CA-2017-115931;22-12-2017;26-12-2017;SC_03;JM-15655;88220;OFF-ST-10000876;37,32;3;0;10,4496
CA-2017-115931;22-12-2017;26-12-2017;SC_03;JM-15655;88220;OFF-LA-10001404;18,45;5;0;8,6715
CA-2014-164861;3-12-2014;6-12-2014;SC_04;MC-17635;63116;OFF-PA-10001972;25,92;4;0;12,4416
CA-2017-127180;22-10-2017;24-10-2017;SC_02;TA-21385;10024;TEC-CO-10004722;11199,968;4;0,2;3919,9888
CA-2017-127180;22-10-2017;24-10-2017;SC_02;TA-21385;10024;TEC-PH-10001494;2399,6;8;0;647,892
CA-2017-127180;22-10-2017;24-10-2017;SC_02;TA-21385;10024;OFF-EN-10002500;63,9;5;0;28,755
CA-2017-127180;22-10-2017;24-10-2017;SC_02;TA-21385;10024;TEC-PH-10003800;52,99;1;0;0,5299
US-2017-165344;13-11-2017;15-11-2017;SC_02;SB-20290;45503;TEC-AC-10002399;60,864;4;0,2;9,1296
US-2017-165344;13-11-2017;15-11-2017;SC_02;SB-20290;45503;TEC-MA-10002210;652,995;7;0,7;-935,9595
US-2017-165344;13-11-2017;15-11-2017;SC_02;SB-20290;45503;OFF-BI-10003196;11,22;10;0,7;-7,48
CA-2015-168186;10-9-2015;15-9-2015;SC_03;AB-10150;74133;OFF-PA-10000477;14,94;3;0;7,0218
US-2017-110604;15-5-2017;20-5-2017;SC_03;JF-15295;98103;FUR-FU-10000076;39,96;2;0;17,1828
US-2017-110604;15-5-2017;20-5-2017;SC_03;JF-15295;98103;FUR-CH-10002017;42,624;2;0,2;4,2624
US-2017-110604;15-5-2017;20-5-2017;SC_03;JF-15295;98103;FUR-CH-10004287;220,96;1;0,2;24,858
CA-2015-116750;5-7-2015;10-7-2015;SC_04;BF-10975;28314;FUR-FU-10003829;4,928;2;0,2;0,7392
CA-2015-116750;5-7-2015;10-7-2015;SC_04;BF-10975;28314;OFF-BI-10004728;7,23;5;0,7;-5,784
CA-2015-162369;15-8-2015;19-8-2015;SC_03;TT-21265;90045;OFF-ST-10000046;323,1;2;0;61,389
CA-2017-108441;12-6-2017;18-6-2017;SC_03;SB-20170;10035;OFF-PA-10000697;19,04;4;0;9,3296
CA-2017-108441;12-6-2017;18-6-2017;SC_03;SB-20170;10035;OFF-BI-10000848;13,128;3;0,2;4,2666
CA-2017-108441;12-6-2017;18-6-2017;SC_03;SB-20170;10035;OFF-AR-10004691;64,14;3;0;16,6764
CA-2017-108441;12-6-2017;18-6-2017;SC_03;SB-20170;10035;FUR-CH-10000595;858,24;4;0,1;143,04
CA-2015-169740;20-2-2015;25-2-2015;SC_03;LM-17065;71901;TEC-AC-10000927;29,99;1;0;2,999
CA-2016-124051;29-12-2016;30-12-2016;SC_02;KA-16525;60505;OFF-PA-10001289;186,048;6;0,2;67,4424
CA-2016-149111;17-4-2016;21-4-2016;SC_04;BF-11170;27604;TEC-PH-10003092;36,792;1;0,2;4,1391
CA-2016-149111;17-4-2016;21-4-2016;SC_04;BF-11170;27604;FUR-FU-10000206;18,624;8;0,2;6,2856
CA-2014-131002;7-9-2014;12-9-2014;SC_04;TB-21400;74133;FUR-FU-10004270;57,69;3;0;23,6529
CA-2014-131002;7-9-2014;12-9-2014;SC_04;TB-21400;74133;OFF-BI-10000948;42,81;3;0;20,1207
CA-2014-131002;7-9-2014;12-9-2014;SC_04;TB-21400;74133;OFF-PA-10000223;12,96;2;0;6,2208
CA-2014-131002;7-9-2014;12-9-2014;SC_04;TB-21400;74133;FUR-FU-10004665;821,88;6;0;213,6888
CA-2014-131002;7-9-2014;12-9-2014;SC_04;TB-21400;74133;TEC-PH-10000215;104,85;3;0;28,3095
US-2016-146794;26-9-2016;1-10-2016;SC_03;SH-19975;92345;FUR-BO-10004467;424,9575;5;0,15;19,998
CA-2017-112515;17-9-2017;21-9-2017;SC_04;AS-10225;84604;OFF-BI-10000829;10,776;3;0,2;3,5022
CA-2017-112515;17-9-2017;21-9-2017;SC_04;AS-10225;84604;OFF-BI-10003712;11,784;3;0,2;4,2717
CA-2017-112515;17-9-2017;21-9-2017;SC_04;AS-10225;84604;OFF-PA-10000062;164,88;3;0;80,7912
CA-2017-112515;17-9-2017;21-9-2017;SC_04;AS-10225;84604;FUR-BO-10003404;1292,94;3;0;77,5764
CA-2017-112515;17-9-2017;21-9-2017;SC_04;AS-10225;84604;OFF-BI-10004233;25,584;2;0,2;8,9544
CA-2017-112515;17-9-2017;21-9-2017;SC_04;AS-10225;84604;OFF-ST-10001272;261,74;2;0;65,435
CA-2017-112515;17-9-2017;21-9-2017;SC_04;AS-10225;84604;OFF-LA-10001175;14,4;5;0;7,056
CA-2016-150343;16-8-2016;20-8-2016;SC_03;PK-19075;94110;OFF-EN-10004030;10,86;3;0;5,1042
CA-2015-135538;24-12-2015;28-12-2015;SC_03;HR-14830;85234;FUR-CH-10004287;883,84;4;0,2;99,432
CA-2017-123372;28-11-2017;2-12-2017;SC_03;DG-13300;10035;TEC-PH-10002834;1979,89;11;0;494,9725
CA-2017-123372;28-11-2017;2-12-2017;SC_03;DG-13300;10035;OFF-EN-10003055;79,96;2;0;35,982
CA-2017-159604;14-4-2017;15-4-2017;SC_02;CL-12700;65807;OFF-BI-10003460;8,76;2;0;4,2048
CA-2016-164784;1-5-2016;4-5-2016;SC_02;HF-14995;38109;OFF-LA-10001569;3,984;1;0,2;1,2948
CA-2016-164784;1-5-2016;4-5-2016;SC_02;HF-14995;38109;FUR-TA-10004534;370,62;3;0,4;-142,071
CA-2016-164784;1-5-2016;4-5-2016;SC_02;HF-14995;38109;OFF-BI-10002954;2,742;2;0,7;-2,0108
CA-2016-111794;1-10-2016;1-10-2016;SC_01;HG-15025;79109;TEC-AC-10003832;79,512;3;0,2;20,8719
CA-2016-111794;1-10-2016;1-10-2016;SC_01;HG-15025;79109;OFF-PA-10000474;28,352;1;0,2;9,5688
US-2015-139759;25-8-2015;30-8-2015;SC_03;NL-18310;90045;FUR-CH-10002774;40,784;1;0,2;4,5882
US-2015-139759;25-8-2015;30-8-2015;SC_03;NL-18310;90045;OFF-AP-10002765;105,96;4;0;29,6688
CA-2014-126403;9-9-2014;12-9-2014;SC_04;RR-19525;1852;OFF-PA-10001144;166,44;3;0;79,8912
CA-2014-126403;9-9-2014;12-9-2014;SC_04;RR-19525;1852;FUR-CH-10003761;785,88;6;0;212,1876
CA-2014-126403;9-9-2014;12-9-2014;SC_04;RR-19525;1852;OFF-PA-10004665;26,2;2;0;12,838
CA-2014-126403;9-9-2014;12-9-2014;SC_04;RR-19525;1852;OFF-ST-10000078;1325,85;5;0;238,653
CA-2017-136875;3-12-2017;3-12-2017;SC_01;TC-21295;92024;OFF-PA-10000357;166,44;3;0;79,8912
CA-2017-132185;27-11-2017;2-12-2017;SC_03;DB-13615;28806;OFF-AR-10000422;8,76;5;0,2;0,7665
CA-2017-132185;27-11-2017;2-12-2017;SC_03;DB-13615;28806;OFF-AP-10001205;43,584;1;0,2;4,3584
US-2014-160780;21-6-2014;21-6-2014;SC_01;SV-20785;81001;OFF-BI-10001116;11,088;7;0,7;-8,1312
US-2014-160780;21-6-2014;21-6-2014;SC_01;SV-20785;81001;OFF-BI-10002931;25,164;2;0,7;-16,776
CA-2017-127026;21-1-2017;27-1-2017;SC_03;MH-18115;49201;OFF-BI-10000546;14,4;5;0;7,056
CA-2017-127026;21-1-2017;27-1-2017;SC_03;MH-18115;49201;TEC-AC-10002049;619,95;5;0;111,591
CA-2017-127026;21-1-2017;27-1-2017;SC_03;MH-18115;49201;OFF-BI-10001196;89,52;4;0;42,0744
CA-2017-127026;21-1-2017;27-1-2017;SC_03;MH-18115;49201;TEC-MA-10002981;350,973;3;0,1;152,0883
CA-2017-127026;21-1-2017;27-1-2017;SC_03;MH-18115;49201;TEC-PH-10003601;164,99;1;0;49,497
CA-2017-137085;29-6-2017;6-7-2017;SC_03;CT-11995;90004;OFF-BI-10000632;312,552;9;0,2;101,5794
CA-2016-133123;6-9-2016;11-9-2016;SC_03;KB-16315;27360;OFF-EN-10003055;95,952;3;0,2;29,985
CA-2016-133123;6-9-2016;11-9-2016;SC_03;KB-16315;27360;OFF-BI-10001031;3,204;2;0,7;-2,4564
US-2016-128195;4-8-2016;5-8-2016;SC_02;RA-19285;61604;OFF-BI-10002003;3,98;5;0,8;-6,567
CA-2015-153220;12-11-2015;14-11-2015;SC_02;YC-21895;90032;OFF-PA-10003016;15,7;5;0;7,065
CA-2014-123064;30-6-2014;2-7-2014;SC_02;RA-19915;60653;OFF-AR-10004582;5,248;4;0,2;1,64
CA-2017-156412;4-12-2017;8-12-2017;SC_03;CM-12160;19134;OFF-BI-10004364;5,346;3;0,7;-4,455
US-2016-144211;28-8-2016;2-9-2016;SC_03;CS-12130;80112;OFF-PA-10002246;15,48;3;0,2;5,6115
US-2016-144211;28-8-2016;2-9-2016;SC_03;CS-12130;80112;TEC-PH-10002890;108,576;3;0,2;8,1432
CA-2016-138079;22-1-2016;28-1-2016;SC_03;AJ-10795;98115;FUR-FU-10001475;109,9;5;0;37,366
CA-2014-143182;15-10-2014;20-10-2014;SC_03;DL-12865;33012;FUR-FU-10004270;15,384;1;0,2;4,0383
CA-2016-161662;7-2-2016;9-2-2016;SC_02;BE-11410;43130;OFF-PA-10003465;30,352;2;0,2;10,6232
CA-2014-145317;18-3-2014;23-3-2014;SC_03;SM-20320;32216;TEC-MA-10003626;821,3;4;0,5;-16,426
CA-2014-145317;18-3-2014;23-3-2014;SC_03;SM-20320;32216;TEC-MA-10002412;22638,48;6;0,5;-1811,0784
CA-2014-145317;18-3-2014;23-3-2014;SC_03;SM-20320;32216;OFF-PA-10001804;21,376;4;0,2;7,4816
CA-2014-145317;18-3-2014;23-3-2014;SC_03;SM-20320;32216;OFF-AR-10003183;8,016;3;0,2;1,002
CA-2014-145317;18-3-2014;23-3-2014;SC_03;SM-20320;32216;FUR-FU-10004270;30,768;2;0,2;8,0766
CA-2014-145317;18-3-2014;23-3-2014;SC_03;SM-20320;32216;OFF-FA-10003112;18,936;3;0,2;5,9175
CA-2014-145317;18-3-2014;23-3-2014;SC_03;SM-20320;32216;FUR-FU-10001986;122,352;3;0,2;15,294
CA-2014-143413;24-5-2014;30-5-2014;SC_03;RP-19390;21215;OFF-PA-10002319;116,28;3;0;56,9772
CA-2017-156818;11-7-2017;13-7-2017;SC_04;JD-16015;10009;TEC-AC-10002323;132,6;6;0;17,238
CA-2017-155873;16-6-2017;21-6-2017;SC_03;AB-10255;88220;OFF-SU-10001165;16,68;2;0;4,3368
CA-2017-155873;16-6-2017;21-6-2017;SC_03;AB-10255;88220;OFF-PA-10001246;19,44;3;0;9,3312
CA-2017-155873;16-6-2017;21-6-2017;SC_03;AB-10255;88220;OFF-PA-10001815;192,16;4;0;92,2368
CA-2015-121797;30-1-2015;6-2-2015;SC_03;CC-12145;90049;FUR-FU-10001876;227,36;7;0;81,8496
CA-2015-121797;30-1-2015;6-2-2015;SC_03;CC-12145;90049;TEC-MA-10000488;1919,976;3;0,2;215,9973
US-2015-120572;11-12-2015;15-12-2015;SC_03;GH-14425;32216;OFF-BI-10001098;12,828;2;0,7;-8,9796
CA-2017-132430;9-10-2017;11-10-2017;SC_02;CP-12085;44107;FUR-FU-10003577;45,888;4;0,2;9,1776
CA-2017-146031;29-7-2017;1-8-2017;SC_04;GM-14440;12180;OFF-AR-10002656;60,12;9;0;22,2444
CA-2014-110100;25-4-2014;29-4-2014;SC_03;LC-16885;28403;TEC-PH-10004531;302,376;3;0,2;37,797
CA-2015-103723;1-12-2015;6-12-2015;SC_03;BT-11305;98105;OFF-AR-10003251;13,9;5;0;5,56
CA-2014-127187;4-12-2014;8-12-2014;SC_03;CP-12085;10024;TEC-PH-10000673;129,98;2;0;62,3904
CA-2017-128475;26-8-2017;1-9-2017;SC_03;SC-20680;31907;TEC-AC-10000158;71,98;2;0;15,1158
CA-2014-100006;7-9-2014;13-9-2014;SC_03;DK-13375;10024;TEC-PH-10002075;377,97;3;0;109,6113
CA-2017-144827;21-12-2017;27-12-2017;SC_03;SE-20110;92627;OFF-ST-10004340;124,36;2;0;33,5772
CA-2014-110030;6-12-2014;8-12-2014;SC_04;LF-17185;77095;FUR-FU-10002759;23,976;3;0,6;-14,3856
CA-2014-121286;4-11-2014;8-11-2014;SC_04;ON-18715;27511;OFF-FA-10000585;8,376;3;0,2;2,7222
CA-2014-121286;4-11-2014;8-11-2014;SC_04;ON-18715;27511;OFF-AP-10004859;58,24;5;0,2;5,096
CA-2016-164735;14-4-2016;19-4-2016;SC_04;TB-21400;22304;OFF-ST-10001558;81,2;5;0;12,18
CA-2014-153479;4-10-2014;8-10-2014;SC_03;DF-13135;94591;OFF-LA-10004689;14,45;5;0;6,7915
